song_id,tokens_no_stop
2Jy3g1Qc0QWiUdy4kz97AO,"['hello', 'raye', 'please', 'get', 'nice', 'comfortable', 'lock', 'phone', 'story', 'begin', 'uh', 'lady', 'gentleman', 'I', 'go', 'tell', 'one', 'many', 'man', 'name', 'irrelevant', 'height', 'irrelevant', 'one', 'ten', 'I', 'wish', 'I', 'know', 'I', 'still', 'recover', 'uh', 'truly', 'I', 'vulnerable', 'I', 'love', 'sentiment', 'quickly', 'I', 'open', 'I', 'learnеd', 'lesson', 'think', 'I', 'safe', 'think', 'hе', 'innocent', 'I', 'wrong', 'I', 'deny', 'I', 'stick', 'daze', 'terrible', 'phase', 'convincing', 'though', 'believable', 'role', 'play', 'I', 'take', 'front', 'row', 'seat', 'baby', 'baby', 'go', 'ahead', 'cry', 'oscar', 'win', 'tear', 'popcorn', 'I', 'scream', 'baby', 'baby', 'go', 'ahead', 'cry', 'oscar', 'win', 'tear', 'baby', 'hmm', 'mm', 'mm', 'oh', 'tragedy', 'look', 'talk', 'I', 'cursing', 'blasphemy', 'cinematography', 'get', 'camera', 'please', 'one', 'gon', 'believe', 'I', 'deny', 'I', 'think', 'man', 'plan', 'fuck', 'lie', 'fuck', 'cry', 'yeah', 'ah', 'ah', 'ah', 'ah', 'I', 'take', 'front', 'row', 'seat', 'baby', 'baby', 'go', 'ahead', 'cry', 'oscar', 'win', 'tear', 'popcorn', 'I', 'scream', 'baby', 'baby', 'go', 'ahead', 'cry', 'oscar', 'win', 'tear', 'tear', 'tear', 'baby', 'miss', 'I', 'bullshit', 'I', 'see', 'right', 'tear', 'tear', 'baby', 'nine', 'entertainment', 'oh', 'man', 'I', 'wish', 'I', 'could', 'tape', 'sit', 'tissue', 'string', 'section', 'tiny', 'violin', 'last', 'time', 'I', 'audience', 'I', 'take', 'front', 'row', 'seat', 'baby', 'baby', 'go', 'ahead', 'cry', 'baby', 'baby', 'baby', 'baby', 'would', 'really', 'go', 'ahead', 'would', 'go', 'ahead', 'cry', 'cry', 'cry', 'tear', 'baby', 'cry', 'cry', 'oscar', 'oscar', 'win', 'win', 'tear', 'tear', 'baby', 'tear', 'baby', 'go', 'ahead', 'cry', 'oscar', 'winning', 'oscar', 'win', 'performance', 'I', 'leave', 'room', 'never', 'see']"
0MI4U8nhdfJ1FPRAgYhXxC,"['I', 'sad', 'yeah', 'yeah', 'oh', 'woah', 'yeah', 'oh', 'woah', 'yeah', 'yeah', 'fuck', 'say', 'say', 'say', 'I', 'think', 'take', 'break', 'oh', 'get', 'plane', 'plane', 'plane', 'call', 'sweetest', 'escape', 'yeah', 'I', 'wanna', 'go', 'I', 'wanna', 'feel', 'I', 'wanna', 'feel', 'body', 'yeah', 'people', 'gon', 'talk', 'like', 'maybe', 'tell', 'nobody', 'mmm', 'I', 'know', 'I', 'distant', 'I', 'see', 'guy', 'kiss', 'bitch', 'mmm', 'I', 'think', 'come', 'visit', 'I', 'get', 'someone', 'else', 'pullin', 'minute', 'uh', 'yeah', 'know', 'miss', 'five', 'star', 'high', 'hotel', 'mauritius', 'I', 'I', 'I', 'I', 'think', 'I', 'know', 'miss', 'five', 'star', 'high', 'hotel', 'mauritius', 'mhm', 'come', 'seek', 'I', 'hide', 'sick', 'drunk', 'dialing', 'come', 'hotel', 'baby', 'fight', 'I', 'wanna', 'hang', 'neck', 'like', 'diamond', 'uh', 'look', 'timing', 'I', 'take', 'dinner', 'fine', 'dining', 'I', 'take', 'I', 'land', 'pilot', 'five', 'star', 'telly', 'pree', 'bad', 'bitch', 'ride', 'oh', 'oh', 'I', 'road', 'take', 'benz', 'coast', 'I', 'tryna', 'drink', 'I', 'tryna', 'smoke', 'set', 'fire', 'I', 'take', 'toke', 'uff', 'ah', 'clear', 'mind', 'mine', 'would', 'would', 'fine', 'would', 'wine', 'would', 'high', 'mmm', 'I', 'know', 'I', 'distant', 'love', 'girl', 'I', 'tell', 'I', 'kiss', 'yeah', 'I', 'think', 'come', 'visit', 'I', 'get', 'one', 'fine', 'piece', 'man', 'stand', 'position', 'oh', 'baby', 'know', 'miss', 'five', 'star', 'high', 'hotel', 'mauritius', 'I', 'I', 'I', 'I', 'think', 'I', 'know', 'miss', 'five', 'star', 'high', 'hotel', 'mauritius', 'mhm', 'come', 'seek', 'I', 'hide', 'hiding', 'hiding', 'sick', 'drunk', 'dialing', 'come', 'hotel', 'baby', 'fight', 'wanna', 'hang', 'neck', 'like', 'diamond', 'oh', 'oh', 'look', 'timing', 'I', 'take', 'dinner', 'fine', 'dining', 'I', 'take', 'I', 'land', 'pilot', 'five', 'star', 'telly', 'pree', 'bad', 'bitch', 'ride', 'oh', 'oh', 'five', 'star', 'telly', 'pree', 'bad', 'bitch', 'ride', 'oh', 'oh', 'huh', 'know', 'miss', 'touching', 'kiss', 'I', 'like', 'persistence', 'wanna', 'roll', 'roll', 'star', 'ceiling', 'come', 'see', 'feeling', 'come', 'feel', 'like', 'dream', 'come', 'side', 'baby', 'I', 'take', 'ride', 'baby', 'I', 'show', 'I', 'different', 'need', 'reason', 'always', 'distant', 'always', 'exist', 'well', 'let', 'exist', 'together', 'ooh', 'ooh', 'baby', 'know', 'miss', 'five', 'star', 'high', 'hotel', 'mauritius', 'oh', 'ooh', 'baby', 'know', 'miss', 'five', 'star', 'high', 'hotel', 'mauritius']"
60KvZItTS7PpROovaNVQcy,"['producer', 'hit', 'I', 'dm', 'tell', 'I', 'hey', 'I', 'really', 'like', 'tell', 'I', 'come', 'round', 'studio', 'let', 'cook', 'tell', 'I', 'come', 'catch', 'vibe', 'make', 'music', 'I', 'get', 'hear', 'say', 'tryna', 'touch', 'I', 'tryna', 'fuck', 'I', 'I', 'play', 'I', 'leave', 'place', 'soon', 'I', 'walk', 'goddamn', 'dare', 'I', 'really', 'come', 'like', 'ice', 'cream', 'man', 'till', 'I', 'feel', 'ice', 'cold', 'hand', 'I', 'pay', 'pricе', 'damn', 'goddamn', 'goddamn', 'everything', 'leave', 'mе', 'ruin', 'I', 'say', 'word', 'I', 'guess', 'prove', 'I', 'woman', 'oh', 'yes', 'I', 'woman', 'I', 'fucking', 'brave', 'strong', 'woman', 'I', 'damn', 'I', 'let', 'man', 'ruin', 'I', 'walk', 'I', 'talk', 'I', 'man', 'I', 'break', 'moment', 'I', 'even', 'hard', 'brave', 'alone', 'I', 'girl', 'I', 'grow', 'I', 'woman', 'fucking', 'strong', 'woman', 'I', 'seven', 'twenty', 'one', 'seventeen', 'eleven', 'take', 'understand', 'consent', 'mean', 'I', 'ruthless', 'penitentiary', 'stress', 'honest', 'would', 'help', 'I', 'I', 'push', 'livin', 'I', 'rent', 'free', 'I', 'fall', 'thing', 'unhealthy', 'place', 'one', 'hear', 'I', 'ask', 'help', 'I', 'help', 'I', 'help', 'I', 'come', 'like', 'ice', 'cream', 'man', 'till', 'I', 'feel', 'ice', 'cold', 'hand', 'I', 'pay', 'price', 'damn', 'goddamn', 'everything', 'leave', 'I', 'ruin', 'I', 'say', 'word', 'I', 'guess', 'prove', 'I', 'woman', 'I', 'woman', 'I', 'fucking', 'brave', 'strong', 'woman', 'I', 'damn', 'I', 'let', 'man', 'ruin', 'I', 'walk', 'I', 'talk', 'I', 'man', 'I', 'break', 'moment', 'I', 'even', 'hard', 'brave', 'alone', 'I', 'girl', 'I', 'grow', 'I', 'woman', 'fucking', 'strong', 'woman', 'mmm', 'I', 'wish', 'I', 'could', 'say', 'I', 'feel', 'I', 'feel', 'explain', 'I', 'silently', 'blame', 'I', 'put', 'face', 'pretend', 'I', 'fine', 'I', 'go', 'bathroom', 'I', 'press', 'rewind', 'head', 'always', 'go', 'round', 'round', 'head', 'fingerprint', 'stick', 'stain', 'skin', 'make', 'I', 'frame', 'sin', 'pathetic', 'dead', 'excuse', 'man', 'ooh', 'ooh', 'I', 'brave', 'strong', 'woman', 'oh', 'yeah', 'yeah', 'oh', 'oh', 'oh', 'I', 'damn', 'I', 'let', 'man', 'ruin', 'oh', 'I', 'fucking', 'brave', 'strong', 'woman', 'yeah']"
58BJ5oUPX5ST2pjCtOSMkk,"['I', 'roll', 'spliff', 'sunrise', 'half', 'past', 'black', 'louis', 'v', 'drip', 'I', 'sleep', 'I', 'get', 'fix', 'dark', 'night', 'I', 'live', 'I', 'make', 'top', 'ten', 'hit', 'see', 'I', 'good', 'pop', 'star', 'shit', 'cah', 'I', 'smile', 'like', 'mean', 'I', 'take', 'bitch', 'beatfreakz', 'james', 'jamal', 'john', 'ex', 'singe', 'song', 'write', 'song', 'I', 'write', 'song', 'life', 'sweet', 'money', 'lie', 'stand', 'bitch', 'catch', 'I', 'outside', 'none', 'know', 'I', 'survive', 'everyone', 'stream', 'follow', 'play', 'back', 'gee', 'thank', 'cah', 'change', 'life', 'I', 'pull', 'right', 'minimum', 'life', 'feel', 'good', 'make', 'million', 'meet', 'new', 'ting', 'make', 'billion', 'get', 'one', 'knee', 'I', 'get', 'rid', 'since', 'every', 'night', 'I', 'pray', 'I', 'dinner', 'bey', 'jay', 'I', 'croydon', 'girl', 'pavement', 'grey', 'I', 'plug', 'I', 'pave', 'way', 'yeah', 'pride', 'high', 'never', 'ask', 'help', 'boy', 'pree', 'house', 'I', 'buy', 'still', 'end', 'south', 'london', 'baby', 'worth', 'I', 'glad', 'play', 'I', 'none', 'man', 'ever', 'matter', 'I', 'get', 'girl', 'get', 'car', 'get', 'green', 'weed', 'know', 'ring', 'ring', 'money', 'call', 'shit', 'spend', 'believe', 'darling', 'number', 'one', 'throw', 'shade', 'I', 'make', 'hit', 'song', 'trap', 'trade', 'shatai', 'hit', 'pum', 'pum', 'great', 'I', 'wife', 'cah', 'way', 'bait', 'follower', 'imjustbait', 'touch', 'skin', 'would', 'make', 'front', 'page', 'I', 'get', 'big', 'whip', 'man', 'due', 'upgrade', 'wanna', 'catch', 'way', 'late', 'uptown', 'jewel', 'man', 'feeding', 'take', 'sk', 'peaking', 'skrr', 'skrr', 'skrr', 'I', 'mean', 'see', 'one', 'girl', 'I', 'jeete', 'I', 'kinda', 'late', 'label', 'meeting', 'alright', 'princess', 'look', 'good', 'evening', 'rubbin', 'ood', 'ay', 'bae', 'stop', 'teasin', 'tek', 'time', 'take', 'belt', 'man', 'push', 'deek', 'uh', 'huh', 'give', 'pipe', 'central', 'heat', 'pride', 'high', 'never', 'ask', 'help', 'boy', 'pree', 'house', 'I', 'buy', 'still', 'end', 'south', 'london', 'baby', 'worth', 'I', 'glad', 'play', 'I', 'none', 'man', 'ever', 'matter', 'I', 'get', 'girl', 'get', 'car', 'get', 'green', 'weed', 'know', 'ring', 'ring', 'money', 'call', 'shit', 'spend', 'believe', 'darling', 'believe', 'I', 'work', 'hard', 'like', 'three', 'I', 'use', 'pray', 'I', 'make', 'I', 'break', 'bread', 'day', 'I', 'easily', 'one', 'year', 'I', 'make', 'lotta', 'change', 'niggas', 'tryna', 'beef', 'I', 'turn', 'page', 'I', 'go', 'place', 'insta', 'baddie', 'wanna', 'sleep', 'I', 'I', 'jeet', 'skeet', 'head', 'star', 'I', 'ask', 'help', 'scar', 'back', 'I', 'cut', 'open', 'life', 'get', 'hard', 'okay', 'I', 'raye', 'brand', 'new', 'wraith', 'baby', 'blue', 'like', 'beyoncé', 'well', 'tell', 'jay', 'wewantwraith', 'pride', 'high', 'never', 'ask', 'help', 'boy', 'pree', 'house', 'I', 'buy', 'still', 'end', 'south', 'london', 'baby', 'worth', 'I', 'glad', 'play', 'I', 'none', 'man', 'ever', 'matter', 'I', 'get', 'girl', 'get', 'car', 'get', 'green', 'weed', 'know', 'ring', 'ring', 'money', 'call', 'shit', 'spend', 'believe', 'darling', 'beatfreakz', 'I', 'see', 'dyin']"
2wDIMdSObZX90KXcRQPjzC,"['take', 'lady', 'selfridge', 'new', 'drip', 'way', 'uh', 'huh', 'still', 'sellin', 'brick', 'half', 'cake', 'way', 'uh', 'huh', 'take', 'flight', 'wanna', 'take', 'lyft', 'phone', 'molly', 'man', 'way', 'uh', 'huh', 'I', 'might', 'take', 'shard', 'I', 'might', 'take', 'ritz', 'matter', 'baby', 'I', 'straight', 'uh', 'huh', 'I', 'feel', 'like', 'I', 'prince', 'house', 'purple', 'paint', 'wall', 'uh', 'huh', 'sittin', 'fancy', 'couch', 'I', 'see', 'straight', 'I', 'state', 'uh', 'huh', 'twenty', 'two', 'I', 'paris', 'baby', 'get', 'stripper', 'tit', 'face', 'uh', 'huh', 'pull', 'bentley', 'I', 'want', 'christian', 'I', 'want', 'fendi', 'I', 'want', 'prada', 'ah', 'ah', 'ah', 'ah', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'I', 'want', 'prada', 'ah', 'ah', 'ah', 'ah', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'I', 'already', 'make', 'paper', 'I', 'need', 'chase', 'clout', 'wow', 'I', 'usually', 'pipe', 'I', 'like', 'runnin', 'mouth', 'wow', 'side', 'piecе', 'east', 'I', 'bad', 'bitch', 'south', 'wow', 'I', 'already', 'makе', 'paper', 'I', 'need', 'chase', 'clout', 'wow', 'I', 'usually', 'pipe', 'I', 'like', 'runnin', 'mouth', 'wow', 'side', 'piece', 'east', 'I', 'bad', 'bitch', 'south', 'wow', 'baby', 'baby', 'I', 'get', 'money', 'comin']"
3PLTYnLCus4KHeCyW2jsee,"['mary', 'jane', 'sweet', 'sweet', 'mary', 'jane', 'touch', 'mouth', 'I', 'levitate', 'take', 'bitter', 'thought', 'brain', 'let', 'fall', 'like', 'summer', 'rain', 'sweet', 'mary', 'jane', 'sweet', 'sweet', 'sweet', 'sweet', 'mmm', 'codeine', 'silent', 'marvellous', 'codeine', 'I', 'miss', 'chemical', 'hug', 'since', 'I', 'clean', 'ooh', 'hold', 'I', 'well', 'man', 'one', 'like', 'since', 'codeine', 'mmm', 'sweet', 'sweet', 'sweet', 'sweet', 'sweet', 'mary', 'jane', 'codeine', 'kill', 'pain', 'mmm', 'red', 'wine', 'always', 'give', 'I', 'good', 'advice', 'mmm', 'give', 'I', 'courage', 'give', 'I', 'call', 'man', 'make', 'I', 'cry', 'I', 'buy', 'three', 'bottle', 'I', 'tend', 'drink', 'dry', 'mmm', 'oh', 'dance', 'tonight', 'red', 'wine', 'sweet', 'sweet', 'sweet', 'sweet', 'sweet', 'mary', 'jane', 'yeah', 'codeine', 'kill', 'pain', 'mandy', 'dear', 'oh', 'I', 'meet', 'quite', 'year', 'show', 'I', 'love', 'pure', 'strong', 'leave', 'I', 'bed', 'alone', 'stone', 'cold', 'bitch', 'morning', 'mandy', 'sweet', 'sweet', 'sweet', 'sweet', 'sweet', 'mary', 'jane', 'sweet', 'mary', 'jane', 'codeine', 'kill', 'pain']"
08fvAoeVAl6DAOT3nilvQN,"['I', 'dance', 'kitchen', 'floor', 'I', 'catch', 'vibe', 'song', 'whine', 'I', 'say', 'I', 'whine', 'waist', 'forever', 'I', 'find', 'I', 'find', 'I', 'gon', 'buss', 'I', 'gon', 'buss', 'gon', 'buss', 'I', 'gon', 'tick', 'tock', 'like', 'clock', 'I', 'gon', 'touch', 'oh', 'I', 'gon', 'back', 'break', 'gon', 'love', 'gon', 'love', 'I', 'gon', 'buss', 'buss', 'I', 'tryin', 'prioritise', 'I', 'grind', 'I', 'take', 'time', 'I', 'get', 'mind', 'money', 'I', 'get', 'girl', 'side', 'I', 'find', 'something', 'I', 'ride', 'I', 'gon', 'buss', 'I', 'gon', 'buss', 'gon', 'buss', 'I', 'gon', 'tick', 'tock', 'like', 'clock', 'I', 'gon', 'touch', 'oh', 'I', 'gon', 'back', 'break', 'go', 'love', 'gon', 'love', 'I', 'gon', 'buss', 'oh', 'oh', 'buss', 'back', 'I', 'gon', 'buss', 'gon', 'buss', 'back', 'like', 'truck', 'gon', 'buss', 'gon', 'buss', 'slow', 'speed', 'shake', 'till', 'ocean', 'drown', 'shake', 'till', 'ocean', 'drown', 'shake', 'ocean', 'drown', 'till', 'I', 'decide', 'I', 'settle', 'oh', 'good', 'believe', 'I', 'ready', 'I', 'gon', 'uh', 'hmm', 'hee', 'I', 'go', 'uh', 'uh', 'uh', 'uh', 'gon', 'buss', 'I', 'gon', 'buss', 'I', 'gon', 'buss', 'gon', 'buss', 'I', 'gon', 'tick', 'tock', 'like', 'clock', 'I', 'gon', 'touch', 'oh', 'I', 'gon', 'back', 'break', 'go', 'love', 'gon', 'love', 'yeah', 'yeah', 'gon', 'buss']"
7FYTCG4IXEtar8f2zmd3jk,"['I', 'let', 'finger', 'pinch', 'skin', 'I', 'hungry', 'I', 'sleep', 'I', 'know', 'I', 'eat', 'I', 'bathroom', 'knee', 'I', 'hate', 'way', 'face', 'square', 'I', 'hate', 'arm', 'inside', 'sleeve', 'hourglass', 'desire', 'I', 'wear', 'three', 'corset', 'underneath', 'xl', 'shirt', 'baggy', 'jean', 'I', 'stress', 'marijuana', 'every', 'day', 'I', 'obsess', 'I', 'expect', 'romance', 'I', 'touch', 'body', 'baby', 'I', 'even', 'want', 'take', 'turn', 'light', 'I', 'really', 'like', 'body', 'know', 'body', 'I', 'prolly', 'call', 'somebody', 'I', 'really', 'show', 'I', 'feel', 'inside', 'matter', 'fact', 'I', 'glad', 'callеd', 'I', 'I', 'hide', 'I', 'high', 'I', 'sleep', 'hungry', 'I', 'hug', 'knee', 'I', 'squeezе', 'waist', 'much', 'I', 'want', 'change', 'yes', 'lately', 'I', 'think', 'way', 'rearrange', 'face', 'I', 'wanna', 'cut', 'piece', 'look', 'mirror', 'want', 'take', 'pair', 'scissor', 'sadly', 'dear', 'I', 'wanna', 'cut', 'piece', 'lately', 'I', 'depressed', 'one', 'see', 'I', 'see', 'I', 'fucking', 'scared', 'I', 'expect', 'romance', 'I', 'touch', 'body', 'baby', 'I', 'want', 'take', 'turn', 'light', 'I', 'really', 'like', 'body', 'knowin', 'body', 'I', 'probably', 'call', 'somebody', 'I', 'really', 'show', 'I', 'feel', 'inside', 'matter', 'fact', 'I', 'glad', 'call', 'I', 'I', 'hide', 'I', 'high', 'I', 'sleep', 'hungry', 'I', 'think', 'I', 'grow', 'old', 'I', 'go', 'get', 'nosejob', 'I', 'bump', 'nose', 'ugly', 'I', 'grow', 'I', 'want', 'skinny', 'hourglass', 'figure', 'I', 'hope', 'I', 'pretty', 'I', 'grow', 'I', 'think', 'I', 'sad']"
5AIUQWoMELIpAOi1WPMeSD,"['hmm', 'sleazin', 'teasin', 'I', 'sittin', 'diamond', 'drippin', 'I', 'meet', 'bar', 'twelve', 'something', 'twelve', 'something', 'I', 'order', 'two', 'wine', 'tonight', 'I', 'want', 'little', 'context', 'care', 'listen', 'I', 'find', 'position', 'man', 'I', 'love', 'sit', 'I', 'last', 'night', 'tell', 'I', 'dumb', 'decision', 'dress', 'missin', 'I', 'know', 'name', 'man', 'I', 'kissin', 'put', 'another', 'drink', 'I', 'sippin', 'pop', 'one', 'must', 'trippin', 'heart', 'break', 'high', 'heel', 'six', 'inch', 'heart', 'break', 'bitch', 'back', 'nightclub', 'sippin', 'champagne', 'I', 'trust', 'I', 'trust', 'bitch', 'back', 'taxi', 'sniffin', 'drunk', 'call', 'drunk', 'text', 'drunk', 'tear', 'drunk', 'sex', 'I', 'lookin', 'man', 'page', 'back', 'intro', 'back', 'bar', 'bentley', 'back', 'old', 'way', 'I', 'wanna', 'feel', 'I', 'last', 'night', 'I', 'wanna', 'feel', 'I', 'wanna', 'feel', 'I', 'last', 'night', 'I', 'wanna', 'feel', 'I', 'last', 'night', 'I', 'wanna', 'feel', 'I', 'wanna', 'feel', 'like', 'anything', 'please', 'doctor', 'doctor', 'mercy', 'I', 'doctor', 'doctor', 'mercy', 'I', 'take', 'pain', 'away', 'take', 'away', 'askin', 'I', 'symptom', 'I', 'wanna', 'feel', 'toke', 'joint', 'I', 'blowin', 'steam', 'blowin', 'steam', 'I', 'blowin', 'steam', 'back', 'way', 'like', 'like', 'like', 'twenty', 'four', 'hour', 'since', 'ex', 'dead', 'I', 'I', 'get', 'new', 'man', 'I', 'get', 'sweaty', 'last', 'night', 'really', 'cherry', 'cake', 'dark', 'day', 'lately', 'I', 'findin', 'cripplin', 'excuse', 'state', 'I', 'high', 'hope', 'make', 'bed', 'get', 'I', 'hot', 'sizzlin', 'I', 'take', 'step', 'back', 'see', 'glass', 'half', 'full', 'least', 'prada', 'two', 'piece', 'I', 'trippin', 'I', 'already', 'actin', 'like', 'know', 'I', 'mean', 'might', 'well', 'stick', 'feel', 'heart', 'break', 'high', 'heel', 'six', 'inch', 'high', 'heel', 'six', 'inch', 'back', 'nightclub', 'sippin', 'champagne', 'I', 'trust', 'I', 'I', 'trust', 'back', 'taxi', 'sniffin', 'drunk', 'call', 'drunk', 'text', 'drunk', 'tear', 'drunk', 'sex', 'I', 'lookin', 'man', 'page', 'back', 'intro', 'back', 'bar', 'hotel', 'old', 'way', 'I', 'wanna', 'feel', 'I', 'last', 'night', 'I', 'wanna', 'feel', 'I', 'last', 'night', 'doctor', 'doctor', 'anything', 'please', 'I', 'I', 'I', 'last', 'night', 'mercy', 'I', 'night', 'night', 'night', 'take', 'pain', 'away', 'askin', 'I', 'askin', 'I']"
5zfmr8f3jcnQSTX4sSbqks,"['take', 'lady', 'selfridge', 'new', 'drip', 'way', 'uh', 'huh', 'rap', 'nigga', 'still', 'sellin', 'brick', 'half', 'cake', 'way', 'uh', 'huh', 'take', 'flight', 'wanna', 'take', 'lyft', 'phone', 'molly', 'man', 'way', 'uh', 'huh', 'I', 'might', 'take', 'shard', 'I', 'might', 'take', 'ritz', 'matter', 'baby', 'I', 'straight', 'uh', 'huh', 'feel', 'like', 'I', 'prince', 'house', 'purple', 'paint', 'wall', 'uh', 'huh', 'sittin', 'fancy', 'couch', 'I', 'see', 'straight', 'I', 'state', 'uh', 'huh', 'twenty', 'two', 'I', 'paris', 'baby', 'get', 'stripper', 'tit', 'face', 'uh', 'huh', 'pull', 'bentley', 'I', 'want', 'christian', 'I', 'want', 'fendi', 'I', 'want', 'prada', 'ah', 'ah', 'ah', 'ah', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'I', 'already', 'make', 'paper', 'I', 'need', 'chase', 'clout', 'wow', 'I', 'usually', 'pipe', 'I', 'like', 'runnin', 'mouth', 'wow', 'I', 'want', 'pra', 'I', 'already', 'pra', 'I', 'want', 'pra', 'I', 'already', 'pra', 'take', 'lady', 'selfridge', 'new', 'drip', 'way', 'uh', 'huh', 'rap', 'nigga', 'still', 'sellin', 'brick', 'half', 'cake', 'way', 'uh', 'huh', 'take', 'flight', 'wanna', 'take', 'lyft', 'phone', 'molly', 'man', 'way', 'uh', 'huh', 'I', 'might', 'take', 'shard', 'I', 'might', 'take', 'ritz', 'matter', 'baby', 'I', 'straight', 'uh', 'huh', 'feel', 'like', 'I', 'prince', 'house', 'purple', 'paint', 'wall', 'uh', 'huh', 'sittin', 'fancy', 'couch', 'I', 'see', 'straight', 'I', 'state', 'uh', 'huh', 'twenty', 'two', 'I', 'paris', 'baby', 'get', 'stripper', 'tit', 'face', 'uh', 'huh', 'pull', 'bentley', 'I', 'want', 'christian', 'I', 'want', 'fendi', 'I', 'want', 'prada', 'ah', 'ah', 'ah', 'ah', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'I', 'want', 'I', 'want', 'I', 'want', 'pra', 'I', 'want', 'pra', 'I', 'already', 'pra', 'I', 'want', 'pra', 'I', 'want', 'pra', 'I', 'want', 'prada']"
5vcfy76yr163pFH7NkN6nX,"['oh', 'I', 'oh', 'I', 'oh', 'I', 'I', 'I', 'want', 'love', 'want', 'mine', 'mine', 'oh', 'oh', 'oh', 'god', 'I', 'give', 'love', 'give', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'mm', 'new', 'phone', 'switch', 'I', 'switch', 'wrist', 'may', 'see', 'I', 'ig', 'picture', 'bad', 'mine', 'tell', 'one', 'time', 'waste', 'time', 'I', 'make', 'feel', 'monday', 'tuesday', 'wednesday', 'thursday', 'saturday', 'night', 'cut', 'I', 'deep', 'baby', 'deep', 'I', 'let', 'know', 'I', 'want', 'lover', 'like', 'prince', 'I', 'baby', 'talk', 'I', 'na', 'na', 'na', 'na', 'na', 'na', 'oh', 'I', 'oh', 'I', 'oh', 'I', 'I', 'I', 'want', 'love', 'want', 'mine', 'mine', 'oh', 'oh', 'oh', 'god', 'I', 'give', 'love', 'gavе', 'oh', 'I', 'oh', 'I', 'oh', 'I', 'I', 'mind', 'I', 'want', 'oh', 'I', 'oh', 'I', 'oh', 'I', 'I', 'I', 'give', 'love', 'give', 'nеw', 'man', 'new', 'vibe', 'get', 'new', 'ting', 'pimp', 'ride', 'fast', 'lane', 'get', 'eye', 'road', 'hand', 'thigh', 'ohh', 'could', 'thing', 'sleep', 'I', 'I', 'sleepin', 'real', 'man', 'badman', 'sippin', 'gin', 'could', 'playin', 'cut', 'I', 'deep', 'baby', 'deep', 'I', 'let', 'know', 'I', 'want', 'lover', 'like', 'prince', 'I', 'baby', 'talk', 'I', 'na', 'na', 'na', 'na', 'na', 'na', 'oh', 'I', 'oh', 'I', 'oh', 'I', 'I', 'I', 'want', 'love', 'want', 'mine', 'mine', 'oh', 'oh', 'oh', 'god', 'I', 'give', 'love', 'give', 'oh', 'I', 'oh', 'I', 'oh', 'I', 'I', 'mind', 'I', 'want', 'oh', 'I', 'oh', 'I', 'oh', 'I', 'I', 'I', 'give', 'love', 'give', 'cut', 'I', 'deep', 'baby', 'deep', 'I', 'baby', 'cut', 'I', 'deep', 'baby', 'deep', 'I', 'let', 'know', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'I', 'want', 'oh', 'I', 'oh', 'I', 'oh', 'I', 'I', 'mind', 'I', 'want', 'oh', 'I', 'oh', 'I', 'oh', 'I', 'I', 'I', 'give', 'love', 'give']"
